Entry,Exit,Origin,Dest,ID
247,263.91,S01UN,S09AG,RP7632
247,264.86,S01UN,S09AG,RP9687
247,269.95,S01UN,S09AG,RP6409
247,264.93,S01UN,S09AG,RP1406
247,268.51,S01UN,S10BS,RP1650
247,267.80,S01UN,S11FG,RP4469
247,272.94,S01UN,S11FG,RP5002
247,269.77,S01UN,S12KB,RP7725
247,276.65,S01UN,S12KB,RP7221
247,276.25,S01UN,S12KB,RP6818
247,273.48,S01UN,S13SB,RP9292
247,275.28,S01UN,S13SB,RP3282
247,277.13,S01UN,S13SB,RP4954
247,273.63,S01UN,S14DU,RP4199
247,275.42,S01UN,S14DU,RP4793
247,279.46,S01UN,S15BS,RP2605
247,277.30,S01UN,S15BS,RP5318
247,276.30,S01UN,S15BS,RP9807
247,276.55,S01UN,S15BS,RP4730
247,276.62,S01UN,S15BS,RP3340
247,284.42,S01UN,S16MJ,RP1982
247,280.70,S01UN,S16MJ,RP1952
247,280.74,S01UN,S16MJ,RP7055
247,283.70,S01UN,S16MJ,RP9168
247,283.49,S01UN,S16MJ,RP4604
248,251.40,S01UN,S02UC,RP8931
248,256.90,S01UN,S04PL,RP6103
248,256.74,S01UN,S04PL,RP2552
248,262.74,S01UN,S05M11,RP4971
248,262.14,S01UN,S05M11,RP8978
248,259.04,S01UN,S05M11,RP8924
248,261.50,S01UN,S06M10,RP1838
248,260.47,S01UN,S06M10,RP1001
248,263.01,S01UN,S06M10,RP5234
248,258.33,S01UN,S06M10,RP6172
248,258.80,S01UN,S06M10,RP4806
248,262.55,S01UN,S06M10,RP9370
248,267.70,S01UN,S07KP,RP3221
248,264.94,S01UN,S08SP,RP8555
248,263.30,S01UN,S08SP,RP8978
248,266.41,S01UN,S09AG,RP1737
248,268.79,S01UN,S09AG,RP2819
248,266.25,S01UN,S09AG,RP3498
248,270.57,S01UN,S09AG,RP5712
248,268.57,S01UN,S11FG,RP3457
248,274.60,S01UN,S11FG,RP4117
248,275.02,S01UN,S12KB,RP4550
248,276.57,S01UN,S12KB,RP9750
248,277.54,S01UN,S13SB,RP7962
248,272.59,S01UN,S13SB,RP6918
248,277.75,S01UN,S14DU,RP4455
248,274.15,S01UN,S14DU,RP5438
248,279.06,S01UN,S15BS,RP9699
248,283.11,S01UN,S15BS,RP5085
248,279.64,S01UN,S15BS,RP5817
248,282.45,S01UN,S15BS,RP7322
248,281.80,S01UN,S15BS,RP8711
248,285.90,S01UN,S16MJ,RP3800
248,284.57,S01UN,S16MJ,RP7202
248,284.99,S01UN,S16MJ,RP6988
248,279.58,S01UN,S16MJ,RP9682
248,278.10,S01UN,S16MJ,RP9363
249,259.22,S01UN,S04PL,RP7997
249,256.05,S01UN,S04PL,RP7500
249,259.70,S01UN,S05M11,RP9800
249,257.21,S01UN,S05M11,RP3370
249,260.98,S01UN,S05M11,RP6007
249,260.47,S01UN,S06M10,RP7349
249,265.84,S01UN,S06M10,RP4133
249,264.79,S01UN,S06M10,RP6092
249,259.82,S01UN,S06M10,RP2748
249,266.89,S01UN,S06M10,RP4292
249,262.99,S01UN,S06M10,RP5622
249,267.95,S01UN,S07KP,RP6524
249,265.51,S01UN,S07KP,RP9718
249,270.08,S01UN,S08SP,RP3601
249,268.17,S01UN,S09AG,RP6749
249,271.67,S01UN,S09AG,RP9707
249,266.51,S01UN,S09AG,RP3841
249,269.76,S01UN,S11FG,RP2131
249,274.42,S01UN,S11FG,RP6607
249,274.54,S01UN,S12KB,RP4013
249,276.52,S01UN,S12KB,RP5416
249,271.82,S01UN,S12KB,RP3118
249,279.64,S01UN,S13SB,RP7324
249,277.96,S01UN,S13SB,RP5359
249,273.10,S01UN,S13SB,RP4551
249,276.74,S01UN,S14DU,RP1368
249,281.28,S01UN,S14DU,RP9876
249,284.48,S01UN,S15BS,RP7534
249,279.44,S01UN,S15BS,RP3835
249,283.33,S01UN,S15BS,RP1212
249,282.38,S01UN,S15BS,RP8110
249,281.56,S01UN,S15BS,RP1233
249,283.79,S01UN,S16MJ,RP6687
249,280.18,S01UN,S16MJ,RP4490
249,280.79,S01UN,S16MJ,RP1166
249,283.31,S01UN,S16MJ,RP7847
249,279.47,S01UN,S16MJ,RP8643
250,259.77,S01UN,S04PL,RP1880
250,256.53,S01UN,S04PL,RP6899
250,262.83,S01UN,S05M11,RP4343
250,258.81,S01UN,S05M11,RP9568
250,264.21,S01UN,S06M10,RP5507
250,267.40,S01UN,S06M10,RP4259
250,266.05,S01UN,S06M10,RP5137
250,267.17,S01UN,S06M10,RP4889
250,266.56,S01UN,S06M10,RP3459
250,265.40,S01UN,S06M10,RP2638
250,264.48,S01UN,S07KP,RP4353
250,266.96,S01UN,S07KP,RP5069
250,269.83,S01UN,S08SP,RP4253
250,264.11,S01UN,S08SP,RP6823
250,273.28,S01UN,S09AG,RP1446
250,268.49,S01UN,S09AG,RP8949
250,266.56,S01UN,S09AG,RP3429
250,268.59,S01UN,S10BS,RP9867
250,272.38,S01UN,S11FG,RP8730
250,275.31,S01UN,S11FG,RP1569
250,272.53,S01UN,S12KB,RP2237
250,272.92,S01UN,S12KB,RP5806
250,274.69,S01UN,S12KB,RP4477
250,281.27,S01UN,S13SB,RP1565
250,278.46,S01UN,S13SB,RP8800
250,282.78,S01UN,S14DU,RP9025
250,283.51,S01UN,S14DU,RP5531
250,285.60,S01UN,S15BS,RP1711
250,282.64,S01UN,S15BS,RP2888
250,283.60,S01UN,S15BS,RP3775
250,283.77,S01UN,S15BS,RP3494
250,279.77,S01UN,S15BS,RP9450
250,281.74,S01UN,S16MJ,RP7252
250,286.99,S01UN,S16MJ,RP5249
250,286.02,S01UN,S16MJ,RP7530
250,286.00,S01UN,S16MJ,RP9295
250,282.02,S01UN,S16MJ,RP5070
251,259.03,S01UN,S04PL,RP5751
251,258.08,S01UN,S04PL,RP8488
251,259.03,S01UN,S05M11,RP2444
251,263.17,S01UN,S05M11,RP5537
251,262.15,S01UN,S05M11,RP4117
251,261.64,S01UN,S06M10,RP2298
251,262.89,S01UN,S06M10,RP1057
251,265.82,S01UN,S06M10,RP5046
251,264.62,S01UN,S06M10,RP9815
251,261.83,S01UN,S06M10,RP8243
251,266.34,S01UN,S06M10,RP5017
251,265.54,S01UN,S07KP,RP9959
251,264.52,S01UN,S07KP,RP6880
251,271.77,S01UN,S08SP,RP5198
251,267.81,S01UN,S09AG,RP3106
251,267.92,S01UN,S09AG,RP7702
251,273.33,S01UN,S09AG,RP5080
251,271.13,S01UN,S09AG,RP8764
251,276.08,S01UN,S10BS,RP3511
251,274.77,S01UN,S11FG,RP3539
251,276.25,S01UN,S11FG,RP9695
251,275.31,S01UN,S12KB,RP1254
251,277.31,S01UN,S12KB,RP1676
251,280.26,S01UN,S12KB,RP1338
251,275.31,S01UN,S13SB,RP1379
251,280.97,S01UN,S13SB,RP8781
251,282.88,S01UN,S14DU,RP2502
251,279.80,S01UN,S14DU,RP6039
251,281.28,S01UN,S14DU,RP4703
251,281.57,S01UN,S15BS,RP5014
251,282.68,S01UN,S15BS,RP1676
251,281.74,S01UN,S15BS,RP1546
251,279.49,S01UN,S15BS,RP7801
251,284.38,S01UN,S16MJ,RP2912
251,281.51,S01UN,S16MJ,RP6185
251,285.92,S01UN,S16MJ,RP6075
251,285.27,S01UN,S16MJ,RP7874
251,284.85,S01UN,S16MJ,RP8949
252,259.32,S01UN,S03US,RP3389
252,258.02,S01UN,S04PL,RP3043
252,260.50,S01UN,S04PL,RP9702
252,267.66,S01UN,S05M11,RP4966
252,261.97,S01UN,S05M11,RP6095
252,267.96,S01UN,S05M11,RP3749
252,268.76,S01UN,S06M10,RP6790
252,263.01,S01UN,S06M10,RP5452
252,269.42,S01UN,S06M10,RP5924
252,266.55,S01UN,S06M10,RP3322
252,264.43,S01UN,S06M10,RP1865
252,267.04,S01UN,S06M10,RP1612
252,268.26,S01UN,S07KP,RP5963
252,272.72,S01UN,S08SP,RP8825
252,270.80,S01UN,S08SP,RP2344
252,273.65,S01UN,S09AG,RP3689
252,270.04,S01UN,S09AG,RP7806
252,274.85,S01UN,S09AG,RP1060
252,271.75,S01UN,S09AG,RP3808
252,274.56,S01UN,S11FG,RP1681
252,275.68,S01UN,S11FG,RP8998
252,281.24,S01UN,S12KB,RP4441
252,280.29,S01UN,S12KB,RP6017
252,280.82,S01UN,S12KB,RP3373
252,280.64,S01UN,S13SB,RP3854
252,281.88,S01UN,S13SB,RP4228
252,278.91,S01UN,S14DU,RP3851
252,278.80,S01UN,S14DU,RP3594
252,284.94,S01UN,S15BS,RP7462
252,280.35,S01UN,S15BS,RP5304
252,287.01,S01UN,S15BS,RP3970
252,283.57,S01UN,S15BS,RP9381
252,284.82,S01UN,S15BS,RP8906
252,284.80,S01UN,S16MJ,RP3085
252,289.26,S01UN,S16MJ,RP6099
252,286.59,S01UN,S16MJ,RP4647
252,284.23,S01UN,S16MJ,RP9076
252,284.23,S01UN,S16MJ,RP5465
253,262.75,S01UN,S03US,RP8944
253,261.45,S01UN,S04PL,RP5351
253,264.89,S01UN,S04PL,RP2352
253,263.55,S01UN,S04PL,RP5706
253,261.27,S01UN,S05M11,RP6847
253,263.27,S01UN,S05M11,RP1167
253,266.30,S01UN,S05M11,RP6681
253,263.63,S01UN,S06M10,RP6611
253,265.40,S01UN,S06M10,RP2983
253,267.49,S01UN,S06M10,RP9940
253,265.10,S01UN,S06M10,RP3711
253,264.73,S01UN,S06M10,RP6358
253,269.04,S01UN,S06M10,RP3465
253,267.14,S01UN,S07KP,RP6347
253,273.90,S01UN,S08SP,RP8982
253,271.97,S01UN,S09AG,RP2470
253,274.61,S01UN,S09AG,RP2019
253,269.00,S01UN,S09AG,RP6276
253,272.53,S01UN,S10BS,RP7130
253,277.88,S01UN,S11FG,RP6061
253,275.89,S01UN,S11FG,RP7761
253,277.64,S01UN,S12KB,RP1366
253,279.32,S01UN,S12KB,RP4063
253,275.64,S01UN,S12KB,RP4644
253,282.80,S01UN,S13SB,RP9436
253,284.72,S01UN,S13SB,RP8337
253,284.79,S01UN,S14DU,RP9034
253,283.96,S01UN,S14DU,RP4260
253,285.11,S01UN,S15BS,RP7157
253,282.73,S01UN,S15BS,RP6638
253,283.72,S01UN,S15BS,RP1823
253,283.89,S01UN,S15BS,RP3828
253,282.63,S01UN,S15BS,RP3625
253,290.03,S01UN,S16MJ,RP1109
253,286.37,S01UN,S16MJ,RP7897
253,287.56,S01UN,S16MJ,RP2701
253,284.11,S01UN,S16MJ,RP9693
253,286.59,S01UN,S16MJ,RP5828
253,283.08,S01UN,S16MJ,RP3771
254,263.31,S01UN,S04PL,RP4069
254,267.39,S01UN,S04PL,RP7069
254,263.48,S01UN,S04PL,RP5686
254,266.79,S01UN,S05M11,RP2608
254,267.14,S01UN,S05M11,RP7329
254,267.86,S01UN,S06M10,RP6745
254,264.36,S01UN,S06M10,RP9671
254,268.05,S01UN,S06M10,RP3094
254,268.25,S01UN,S06M10,RP4164
254,269.29,S01UN,S06M10,RP6270
254,270.23,S01UN,S06M10,RP4459
254,271.43,S01UN,S07KP,RP5928
254,274.20,S01UN,S08SP,RP5096
254,270.69,S01UN,S08SP,RP8111
254,276.47,S01UN,S09AG,RP9710
254,276.47,S01UN,S09AG,RP9041
254,276.81,S01UN,S09AG,RP5797
254,276.33,S01UN,S09AG,RP3304
254,278.01,S01UN,S10BS,RP7595
254,277.30,S01UN,S11FG,RP3511
254,281.62,S01UN,S11FG,RP7082
254,283.17,S01UN,S12KB,RP6236
254,281.60,S01UN,S12KB,RP8435
254,281.66,S01UN,S13SB,RP9648
254,280.00,S01UN,S13SB,RP1778
254,287.57,S01UN,S14DU,RP8574
254,282.61,S01UN,S14DU,RP7043
254,287.01,S01UN,S15BS,RP1000
254,284.47,S01UN,S15BS,RP8500
254,284.90,S01UN,S15BS,RP8019
254,288.90,S01UN,S15BS,RP6610
254,285.99,S01UN,S15BS,RP8602
254,290.20,S01UN,S16MJ,RP3220
254,288.85,S01UN,S16MJ,RP6435
254,291.12,S01UN,S16MJ,RP4039
254,291.03,S01UN,S16MJ,RP2811
254,290.37,S01UN,S16MJ,RP2804
255,267.65,S01UN,S04PL,RP3622
255,261.46,S01UN,S04PL,RP7646
255,269.74,S01UN,S05M11,RP1924
255,265.07,S01UN,S05M11,RP4756
255,269.15,S01UN,S05M11,RP5718
255,265.72,S01UN,S06M10,RP4279
255,269.16,S01UN,S06M10,RP5874
255,271.24,S01UN,S06M10,RP5229
255,266.01,S01UN,S06M10,RP1795
255,267.23,S01UN,S06M10,RP1169
255,269.00,S01UN,S06M10,RP5059
255,271.55,S01UN,S07KP,RP3132
255,269.28,S01UN,S07KP,RP9274
255,270.79,S01UN,S08SP,RP2372
255,277.10,S01UN,S09AG,RP3516
255,271.20,S01UN,S09AG,RP8246
255,276.92,S01UN,S09AG,RP1654
255,273.50,S01UN,S09AG,RP1624
255,279.80,S01UN,S10BS,RP2127
255,279.69,S01UN,S11FG,RP9864
255,280.86,S01UN,S11FG,RP5760
255,277.32,S01UN,S12KB,RP9850
255,284.02,S01UN,S12KB,RP6157
255,277.94,S01UN,S12KB,RP4003
255,281.65,S01UN,S13SB,RP6057
255,279.18,S01UN,S13SB,RP2486
255,287.19,S01UN,S14DU,RP7769
255,282.99,S01UN,S14DU,RP8771
255,285.92,S01UN,S15BS,RP1206
255,288.47,S01UN,S15BS,RP6459
255,287.53,S01UN,S15BS,RP2043
255,283.57,S01UN,S15BS,RP8334
255,284.47,S01UN,S15BS,RP7074
255,285.59,S01UN,S16MJ,RP8551
255,285.16,S01UN,S16MJ,RP4644
255,287.84,S01UN,S16MJ,RP5694
255,290.43,S01UN,S16MJ,RP9297
255,286.72,S01UN,S16MJ,RP3157
256,266.60,S01UN,S04PL,RP9624
256,262.12,S01UN,S04PL,RP2315
256,267.56,S01UN,S05M11,RP1443
256,271.10,S01UN,S05M11,RP3143
256,271.62,S01UN,S05M11,RP2946
256,270.87,S01UN,S06M10,RP5333
256,267.57,S01UN,S06M10,RP7185
256,268.36,S01UN,S06M10,RP5170
256,268.83,S01UN,S06M10,RP7371
256,273.08,S01UN,S06M10,RP2973
256,267.72,S01UN,S06M10,RP3962
256,271.04,S01UN,S07KP,RP8906
256,272.67,S01UN,S07KP,RP4208
256,274.78,S01UN,S08SP,RP9951
256,273.72,S01UN,S09AG,RP5040
256,279.12,S01UN,S09AG,RP7978
256,275.33,S01UN,S09AG,RP6188
256,278.72,S01UN,S11FG,RP2882
256,276.65,S01UN,S11FG,RP1796
256,283.10,S01UN,S12KB,RP1942
256,283.95,S01UN,S12KB,RP8601
256,282.46,S01UN,S12KB,RP6906
256,283.29,S01UN,S13SB,RP3721
256,286.11,S01UN,S13SB,RP6882
256,286.08,S01UN,S13SB,RP5930
256,288.97,S01UN,S14DU,RP8335
256,287.80,S01UN,S14DU,RP3487
256,290.05,S01UN,S15BS,RP6328
256,285.32,S01UN,S15BS,RP9120
256,291.97,S01UN,S15BS,RP9856
256,286.06,S01UN,S15BS,RP9186
256,287.20,S01UN,S15BS,RP8117
256,291.21,S01UN,S16MJ,RP6369
256,293.97,S01UN,S16MJ,RP3090
256,292.47,S01UN,S16MJ,RP8242
256,286.39,S01UN,S16MJ,RP7496
256,288.19,S01UN,S16MJ,RP2489
257,264.50,S01UN,S04PL,RP8501
257,267.27,S01UN,S04PL,RP3200
257,265.78,S01UN,S04PL,RP9459
257,269.67,S01UN,S05M11,RP9226
257,267.49,S01UN,S05M11,RP6707
257,267.20,S01UN,S05M11,RP3392
257,274.29,S01UN,S06M10,RP2940
257,269.13,S01UN,S06M10,RP8467
257,274.73,S01UN,S06M10,RP4523
257,272.67,S01UN,S06M10,RP1088
257,269.15,S01UN,S06M10,RP9950
257,274.76,S01UN,S06M10,RP6017
257,271.88,S01UN,S07KP,RP2413
257,271.59,S01UN,S08SP,RP5763
257,276.17,S01UN,S09AG,RP8317
257,276.54,S01UN,S09AG,RP4076
257,274.99,S01UN,S09AG,RP2949
257,280.41,S01UN,S09AG,RP1856
257,281.72,S01UN,S10BS,RP5303
257,284.01,S01UN,S11FG,RP5272
257,284.48,S01UN,S11FG,RP6792
257,280.19,S01UN,S12KB,RP1835
257,282.94,S01UN,S12KB,RP9730
257,284.54,S01UN,S13SB,RP5572
257,284.39,S01UN,S13SB,RP1429
257,283.26,S01UN,S14DU,RP8643
257,284.60,S01UN,S14DU,RP1632
257,286.82,S01UN,S15BS,RP1446
257,286.26,S01UN,S15BS,RP7507
257,291.54,S01UN,S15BS,RP4203
257,289.34,S01UN,S15BS,RP9261
257,291.63,S01UN,S15BS,RP7032
257,288.59,S01UN,S16MJ,RP7028
257,287.68,S01UN,S16MJ,RP4559
257,292.50,S01UN,S16MJ,RP7071
257,290.14,S01UN,S16MJ,RP6137
257,294.32,S01UN,S16MJ,RP3866
258,271.77,S01UN,S04PL,RP2458
258,267.47,S01UN,S04PL,RP3458
258,267.28,S01UN,S05M11,RP3390
258,268.67,S01UN,S05M11,RP7231
258,267.17,S01UN,S05M11,RP4716
258,275.87,S01UN,S06M10,RP6264
258,271.14,S01UN,S06M10,RP2624
258,270.23,S01UN,S06M10,RP5694
258,275.75,S01UN,S06M10,RP1271
258,270.38,S01UN,S06M10,RP5003
258,270.75,S01UN,S06M10,RP1088
258,272.74,S01UN,S07KP,RP6703
258,278.68,S01UN,S08SP,RP5323
258,280.14,S01UN,S09AG,RP1186
258,277.64,S01UN,S09AG,RP4320
258,274.40,S01UN,S09AG,RP8384
258,281.57,S01UN,S11FG,RP2108
258,280.54,S01UN,S11FG,RP2025
258,281.98,S01UN,S12KB,RP1479
258,285.77,S01UN,S12KB,RP6427
258,280.31,S01UN,S12KB,RP4998
258,283.60,S01UN,S13SB,RP9146
258,286.23,S01UN,S13SB,RP9231
258,284.07,S01UN,S14DU,RP2868
258,289.77,S01UN,S14DU,RP7143
258,285.25,S01UN,S14DU,RP7215
258,293.20,S01UN,S15BS,RP1133
258,288.63,S01UN,S15BS,RP7205
258,287.56,S01UN,S15BS,RP7629
258,292.56,S01UN,S15BS,RP6197
258,288.04,S01UN,S15BS,RP4209
258,294.49,S01UN,S16MJ,RP9298
258,289.99,S01UN,S16MJ,RP2508
258,293.06,S01UN,S16MJ,RP8816
258,293.44,S01UN,S16MJ,RP2026
258,293.72,S01UN,S16MJ,RP8078
259,266.51,S01UN,S03US,RP6798
259,269.37,S01UN,S04PL,RP6834
259,267.60,S01UN,S04PL,RP5284
259,273.68,S01UN,S05M11,RP8604
259,271.98,S01UN,S05M11,RP4738
259,269.05,S01UN,S05M11,RP7213
259,274.32,S01UN,S06M10,RP5146
259,272.14,S01UN,S06M10,RP2183
259,273.90,S01UN,S06M10,RP2421
259,273.51,S01UN,S06M10,RP5344
259,271.90,S01UN,S06M10,RP6403
259,273.00,S01UN,S06M10,RP3370
259,272.98,S01UN,S07KP,RP2295
259,277.96,S01UN,S08SP,RP4744
259,278.41,S01UN,S09AG,RP6312
259,277.65,S01UN,S09AG,RP2771
259,281.29,S01UN,S09AG,RP1424
259,275.55,S01UN,S09AG,RP7512
259,283.00,S01UN,S10BS,RP5749
259,280.26,S01UN,S11FG,RP4274
259,282.18,S01UN,S11FG,RP6474
259,282.34,S01UN,S12KB,RP3855
259,285.11,S01UN,S12KB,RP9240
259,282.63,S01UN,S12KB,RP2461
259,283.43,S01UN,S13SB,RP9811
259,287.45,S01UN,S13SB,RP2119
259,285.20,S01UN,S14DU,RP5941
259,289.18,S01UN,S14DU,RP7423
259,292.35,S01UN,S15BS,RP4806
259,293.24,S01UN,S15BS,RP3295
259,287.51,S01UN,S15BS,RP2226
259,292.53,S01UN,S15BS,RP3007
259,293.85,S01UN,S15BS,RP4150
259,293.88,S01UN,S16MJ,RP4076
259,292.37,S01UN,S16MJ,RP6211
259,295.50,S01UN,S16MJ,RP2225
259,291.41,S01UN,S16MJ,RP8995
259,293.24,S01UN,S16MJ,RP8767
260,273.13,S01UN,S04PL,RP4522
260,266.65,S01UN,S04PL,RP3805
260,268.64,S01UN,S05M11,RP4471
260,273.44,S01UN,S05M11,RP6841
260,269.53,S01UN,S05M11,RP2113
260,275.84,S01UN,S06M10,RP6476
260,277.31,S01UN,S06M10,RP6798
260,277.73,S01UN,S06M10,RP1008
260,275.04,S01UN,S06M10,RP5688
260,274.52,S01UN,S06M10,RP6426
260,275.88,S01UN,S06M10,RP7971
260,272.26,S01UN,S07KP,RP2599
260,278.36,S01UN,S08SP,RP7010
260,283.25,S01UN,S09AG,RP7970
260,283.55,S01UN,S09AG,RP1852
260,283.41,S01UN,S09AG,RP6222
260,279.19,S01UN,S10BS,RP8085
260,285.28,S01UN,S11FG,RP5472
260,282.29,S01UN,S11FG,RP7779
260,287.71,S01UN,S12KB,RP4779
260,284.78,S01UN,S12KB,RP2134
260,282.09,S01UN,S12KB,RP6250
260,291.26,S01UN,S13SB,RP2772
260,291.94,S01UN,S13SB,RP5517
260,291.72,S01UN,S14DU,RP5755
260,289.10,S01UN,S14DU,RP1684
260,290.40,S01UN,S15BS,RP8631
260,292.46,S01UN,S15BS,RP4238
260,293.04,S01UN,S15BS,RP7253
260,289.85,S01UN,S15BS,RP1789
260,295.89,S01UN,S15BS,RP4670
260,291.64,S01UN,S16MJ,RP3579
260,296.00,S01UN,S16MJ,RP1288
260,297.55,S01UN,S16MJ,RP1935
260,292.18,S01UN,S16MJ,RP7181
260,290.70,S01UN,S16MJ,RP4883
261,269.55,S01UN,S04PL,RP9750
261,269.85,S01UN,S04PL,RP8128
261,274.00,S01UN,S05M11,RP6648
261,271.27,S01UN,S05M11,RP4988
261,272.09,S01UN,S06M10,RP8713
261,278.55,S01UN,S06M10,RP6300
261,277.99,S01UN,S06M10,RP7176
261,275.87,S01UN,S06M10,RP8423
261,273.92,S01UN,S06M10,RP1106
261,274.98,S01UN,S06M10,RP8955
261,280.70,S01UN,S07KP,RP2792
261,280.79,S01UN,S08SP,RP8113
261,278.83,S01UN,S08SP,RP5119
261,277.86,S01UN,S09AG,RP6617
261,279.41,S01UN,S09AG,RP9173
261,277.41,S01UN,S09AG,RP3289
261,281.55,S01UN,S09AG,RP9905
261,285.93,S01UN,S11FG,RP2368
261,286.22,S01UN,S11FG,RP2819
261,287.70,S01UN,S12KB,RP7645
261,286.31,S01UN,S12KB,RP7748
261,289.34,S01UN,S12KB,RP3578
261,289.54,S01UN,S13SB,RP5840
261,287.96,S01UN,S13SB,RP6445
261,292.24,S01UN,S13SB,RP5014
261,293.95,S01UN,S14DU,RP5933
261,293.86,S01UN,S14DU,RP3325
261,295.89,S01UN,S15BS,RP4351
261,290.59,S01UN,S15BS,RP7465
261,289.68,S01UN,S15BS,RP7285
261,293.12,S01UN,S15BS,RP2454
261,290.46,S01UN,S15BS,RP7218
261,297.68,S01UN,S16MJ,RP6093
261,297.42,S01UN,S16MJ,RP7585
261,297.78,S01UN,S16MJ,RP6794
261,297.97,S01UN,S16MJ,RP7309
261,296.26,S01UN,S16MJ,RP1062
262,272.01,S01UN,S04PL,RP1741
262,273.68,S01UN,S04PL,RP5886
262,276.69,S01UN,S05M11,RP8336
262,275.90,S01UN,S05M11,RP9582
262,270.48,S01UN,S05M11,RP9864
262,277.78,S01UN,S06M10,RP5790
262,276.80,S01UN,S06M10,RP4567
262,273.23,S01UN,S06M10,RP9464
262,273.97,S01UN,S06M10,RP8897
262,274.67,S01UN,S06M10,RP9701
262,272.71,S01UN,S06M10,RP2437
262,281.27,S01UN,S07KP,RP5181
262,278.25,S01UN,S08SP,RP3365
262,278.37,S01UN,S08SP,RP4749
262,281.19,S01UN,S09AG,RP5328
262,284.48,S01UN,S09AG,RP7978
262,280.71,S01UN,S09AG,RP4109
262,283.89,S01UN,S09AG,RP3531
262,286.87,S01UN,S10BS,RP6257
262,283.41,S01UN,S11FG,RP5260
262,282.53,S01UN,S11FG,RP7996
262,285.88,S01UN,S12KB,RP5204
262,286.06,S01UN,S12KB,RP3638
262,291.10,S01UN,S12KB,RP9157
262,290.42,S01UN,S13SB,RP4308
262,293.08,S01UN,S13SB,RP3669
262,288.93,S01UN,S14DU,RP6417
262,294.24,S01UN,S14DU,RP8482
262,290.23,S01UN,S15BS,RP5355
262,296.90,S01UN,S15BS,RP5626
262,293.85,S01UN,S15BS,RP7122
262,290.91,S01UN,S15BS,RP7670
262,297.98,S01UN,S15BS,RP9792
262,299.52,S01UN,S16MJ,RP1310
262,292.83,S01UN,S16MJ,RP7478
262,299.55,S01UN,S16MJ,RP7032
262,295.28,S01UN,S16MJ,RP4482
262,297.26,S01UN,S16MJ,RP6512
263,276.42,S01UN,S04PL,RP4018
263,272.76,S01UN,S04PL,RP1619
263,276.78,S01UN,S05M11,RP3201
263,276.68,S01UN,S05M11,RP7929
263,275.35,S01UN,S05M11,RP7630
263,274.22,S01UN,S06M10,RP6500
263,279.24,S01UN,S06M10,RP2064
263,275.19,S01UN,S06M10,RP5187
263,277.90,S01UN,S06M10,RP2035
263,279.32,S01UN,S06M10,RP7788
263,274.44,S01UN,S06M10,RP3531
263,277.04,S01UN,S07KP,RP9011
263,278.31,S01UN,S07KP,RP9847
263,284.26,S01UN,S08SP,RP8052
263,280.58,S01UN,S09AG,RP3937
263,280.02,S01UN,S09AG,RP3857
263,284.60,S01UN,S09AG,RP2121
263,288.90,S01UN,S10BS,RP4197
263,287.46,S01UN,S11FG,RP1691
263,290.63,S01UN,S11FG,RP2890
263,291.33,S01UN,S12KB,RP6076
263,292.62,S01UN,S12KB,RP2075
263,285.84,S01UN,S12KB,RP7100
263,294.67,S01UN,S13SB,RP9008
263,294.30,S01UN,S13SB,RP2865
263,291.30,S01UN,S13SB,RP9785
263,289.47,S01UN,S14DU,RP6281
263,296.11,S01UN,S14DU,RP8124
263,296.73,S01UN,S15BS,RP7305
263,296.33,S01UN,S15BS,RP3967
263,298.73,S01UN,S15BS,RP5772
263,292.76,S01UN,S15BS,RP3444
263,297.76,S01UN,S15BS,RP9826
263,293.87,S01UN,S16MJ,RP9577
263,297.20,S01UN,S16MJ,RP6814
263,295.77,S01UN,S16MJ,RP5461
263,298.56,S01UN,S16MJ,RP3971
263,294.70,S01UN,S16MJ,RP5423
264,274.96,S01UN,S04PL,RP1088
264,273.59,S01UN,S04PL,RP1252
264,276.58,S01UN,S04PL,RP8417
264,276.69,S01UN,S05M11,RP7910
264,274.63,S01UN,S05M11,RP1657
264,275.26,S01UN,S06M10,RP4151
264,278.74,S01UN,S06M10,RP1887
264,278.65,S01UN,S06M10,RP2737
264,279.68,S01UN,S06M10,RP1167
264,278.49,S01UN,S06M10,RP1781
264,277.59,S01UN,S06M10,RP8791
264,277.45,S01UN,S07KP,RP6570
264,281.00,S01UN,S08SP,RP1741
264,283.87,S01UN,S09AG,RP2736
264,281.15,S01UN,S09AG,RP6341
264,286.53,S01UN,S09AG,RP3992
264,284.17,S01UN,S10BS,RP8893
264,284.32,S01UN,S11FG,RP7211
264,291.35,S01UN,S11FG,RP2265
264,288.23,S01UN,S12KB,RP7900
264,289.28,S01UN,S12KB,RP3351
264,292.16,S01UN,S12KB,RP2839
264,292.39,S01UN,S13SB,RP4048
264,295.17,S01UN,S13SB,RP2295
264,292.90,S01UN,S14DU,RP3728
264,292.51,S01UN,S14DU,RP6240
264,297.55,S01UN,S15BS,RP2142
264,298.15,S01UN,S15BS,RP4292
264,295.44,S01UN,S15BS,RP9886
264,298.52,S01UN,S15BS,RP8821
264,298.71,S01UN,S15BS,RP8276
264,298.19,S01UN,S16MJ,RP2311
264,295.56,S01UN,S16MJ,RP8260
264,298.35,S01UN,S16MJ,RP1588
264,296.05,S01UN,S16MJ,RP9272
264,301.67,S01UN,S16MJ,RP6792
265,271.96,S01UN,S04PL,RP5669
265,275.90,S01UN,S04PL,RP4282
